ID,MS,Mp,VFN,Mh,Man,MMS,TAN,T,Va,Ve,Mk,Cn,Ct,Cr,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),It,Ernedc (g/km),Erwltp (g/km),De,Vf,r
340957,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*01,FMCA,WG31,6A1400C0,MINI,COOPER,M1,,1305,,119,,2495,1501,1501,Petrol,M,1499,100,,,,,,,1
340965,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*00,FMCA,WG71,6A2400C0,MINI,COOPER S,M1,,1370,,134,,2495,1485,1485,Petrol,M,1998,141,,,,,,,1
340974,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*00,FMCA,WG71,6H1400C0,MINI,COOPER S,M1,,1350,,139,,2495,1485,1485,Petrol,M,1998,141,,,,,,,1
340980,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*01,FMCA,WG71,6A2400C0,MINI,COOPER S,M1,,1370,,134,,2495,1485,1485,Petrol,M,1998,141,,,,,,,1
340989,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*00,FMCA,WG71,6A2400C0,MINI,COOPER S,M1,,1370,,134,,2495,1485,1485,Petrol,M,1998,141,,,,,,,1
340997,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*0371*21,UKL-L,WH31,6A2400C0,"BMW,MINI",COOPER D,M1,,1340,,109,,2495,1501,1501,Diesel,M,1496,85,,,,,,,1
341008,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*0371*24,UKL-L,WH31,6H1400C0,"BMW,MINI",COOPER D,M1,,1320,,100,,2495,1501,1501,Diesel,M,1496,85,,,,,,,1
341016,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*00,FMCA,WH31,6A1400C0,MINI,COOPER D,M1,,1340,,104,,2495,1501,1501,Diesel,M,1496,85,,,,,,,1
341023,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*00,FMCA,WH31,6A1400C0,MINI,COOPER D,M1,,1340,,104,,2495,1501,1501,Diesel,M,1496,85,,,,,,,1
341028,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*00,FMCA,WH31,6A1400C0,MINI,COOPER D,M1,,1340,,104,,2495,1501,1501,Diesel,M,1496,85,,,,,,,1
341033,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*01,FMCA,WH31,6A1400C0,MINI,COOPER D,M1,,1340,,104,,2495,1501,1501,Diesel,M,1496,85,,,,,,,1
341036,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*00,FMCA,WH31,6A1400C0,MINI,COOPER D,M1,,1340,,104,,2495,1501,1501,Diesel,M,1496,85,,,,,,,1
341040,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*00,FMCA,WH31,6A1400C0,MINI,COOPER D,M1,,1340,,104,,2495,1501,1501,Diesel,M,1496,85,,,,,,,1
341042,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*01,FMCA,WH31,6A1400C0,MINI,COOPER D,M1,,1340,,104,,2495,1501,1501,Diesel,M,1496,85,,,,,,,1
341044,GR,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1679*00,FMCA,WH31,6A1400C0,MINI,COOPER D,M1,,1340,,104,,2495,1501,1501,Diesel,M,1496,85,,,,,,,1
