ID,MS,Mp,VFN,Mh,Man,MMS,TAN,T,Va,Ve,Mk,Cn,Ct,Cr,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),It,Ernedc (g/km),Erwltp (g/km),De,Vf,r
1859310,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0163*01,"AL2(EU,M)",GYL25(W),GYL25L-AWXGBW(2B),LEXUS,RX450H,M1,M1,2175,,127,,2790,1640,1650,PETROL,M,3456,193,,,,,,,1
1859316,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0163*01,"AL2(EU,M)",GYL25(W),GYL25L-AWXGBW(2B),LEXUS,RX450H,M1,M1,2175,,127,,2790,1640,1650,PETROL,M,3456,193,,,,,,,1
1859323,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0163*01,"AL2(EU,M)",GYL25(W),GYL25L-AWXGBW(2B),LEXUS,RX450H,M1,M1,2175,,127,,2790,1640,1650,PETROL,M,3456,193,,,,,,,1
1859330,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0163*00,"AL2(EU,M)",GYL25(W),GYL25L-AWXGBW(2B),LEXUS,RX450H,M1,M1,2175,,127,,2790,1640,1650,PETROL,M,3456,193,,,,,,,1
1859336,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0163*00,"AL2(EU,M)",GYL25(W),GYL25L-AWXGBW(2B),LEXUS,RX450H,M1,M1,2175,,127,,2790,1640,1650,PETROL,M,3456,193,,,,,,,1
1859354,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0163*00,"AL2(EU,M)",GYL25(W),GYL25L-AWXGBW(2B),LEXUS,RX450H,M1,M1,2175,,127,,2790,1640,1650,PETROL,M,3456,193,,,,,,,1
1859361,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0163*01,"AL2(EU,M)",GYL25(W),GYL25L-AWXGBW(2B),LEXUS,RX450H,M1,M1,2175,,127,,2790,1640,1650,PETROL,M,3456,193,,,,,,,1
1859368,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0163*01,"AL2(EU,M)",GYL25(W),GYL25L-AWXGBW(2B),LEXUS,RX450H,M1,M1,2175,,127,,2790,1640,1650,PETROL,M,3456,193,,,,,,,1
1859372,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0163*01,"AL2(EU,M)",GYL25(W),GYL25L-AWXGBW(2B),LEXUS,RX450H,M1,M1,2175,,127,,2790,1640,1650,PETROL,M,3456,193,,,,,,,1
1859377,RO,,,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA MOTOR EUROPE NV SA,E6*2007/46*0163*01,"AL2(EU,M)",GYL25(W),GYL25L-AWXGBW(2B),LEXUS,RX450H,M1,M1,2175,,127,,2790,1640,1650,PETROL,M,3456,193,,,,,,,1
