ID,MS,Mp,VFN,Mh,Man,MMS,TAN,T,Va,Ve,Mk,Cn,Ct,Cr,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),It,Ernedc (g/km),Erwltp (g/km),De,Vf,r
2006448,CY,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1682*01,FMX,YT92,CA1500L0,MINI,COUNTRYMAN COOPER D,M1,,1505,,115,,2670,1585,1587,Diesel,M,1995,,,,,,,,1
2006454,CY,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1682*01,FMX,YT92,CH150000,MINI,COUNTRYMAN COOPER D,M1,,1480,,113,,2670,1585,1587,Diesel,M,1995,,,,,,,,1
2006460,CY,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1676*01,F1X,HS72,6A2500C0,BMW,X1 SDRIVE20I,M1,,1560,,139,,2670,1561,1562,Petrol,M,1998,,,,,,,,1
2006464,CY,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*1676*01,F1X,HT92,6A1500C0,BMW,X1 XDRIVE18D,M1,,1615,,124,,2670,1561,1562,Diesel,M,1995,,,,,,,,1
2006470,CY,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*0512*20,X3,WZ32,6A250000,BMW,X3 SDRIVE18D,M1,,1755,,132,,2810,1616,1632,Diesel,M,1995,,,,,,,,1
2006475,CY,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*0512*20,X3,WZ32,6A250000,BMW,X3 SDRIVE18D,M1,,1755,,132,,2810,1616,1632,Diesel,M,1995,,,,,,,,1
2006479,CY,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*0512*20,X3,WZ32,6A250000,BMW,X3 SDRIVE18D,M1,,1755,,132,,2810,1616,1632,Diesel,M,1995,,,,,,,,1
2006485,CY,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*0512*20,X3,WZ32,6A250000,BMW,X3 SDRIVE18D,M1,,1755,,132,,2810,1616,1632,Diesel,M,1995,,,,,,,,1
2006491,CY,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*0512*20,X3,WZ32,6A250000,BMW,X3 SDRIVE18D,M1,,1755,,132,,2810,1616,1632,Diesel,M,1995,,,,,,,,1
2006499,CY,BMW GROUP,,BMW AG,BAYERISCHE MOTOREN WERKE AG,BMW AG,e1*2007/46*0512*20,X3,WZ32,6A250000,BMW,X3 SDRIVE18D,M1,,1755,,132,,2810,1616,1632,Diesel,M,1995,,,,,,,,1
