ID,MS,Mp,VFN,Mh,Man,MMS,TAN,T,Va,Ve,Mk,Cn,Ct,Cr,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),It,Ernedc (g/km),Erwltp (g/km),De,Vf,r
479226,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,CB0HMBB22,BA1R2FAPK5,Opel,INSIGNIA GRAND SPORT,M1,M1,1683,,163,,2829,1607,1610,Diesel,M,1956,125,,,,,,,1
479234,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,CF0HMBB22,BA1P1FAPK5,OPEL,INSIGNIA GRAND SPORT,M1,M1,1683,,163,,2829,1607,1610,Diesel,M,1956,125,,,,,,,1
479239,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DA0EAAB12,BA1J3JEKK5,OPEL,INSIGNIA SPORTS TOURER,M1,M1,1487,,136,,2829,1607,1610,Petrol,M,1490,103,,,,,,,2
479244,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DA0EBAB12,BA1J3JDMJ5,OPEL,INSIGNIA SPORTS TOURER,M1,M1,1487,,139,,2829,1607,1610,Petrol,M,1490,121,,,,,,,1
479250,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DA0EBAB12,BA1J5ADLJ5,OPEL,INSIGNIA SPORTS TOURER,M1,M1,1522,,141,,2829,1607,1610,Petrol,M,1490,121,,,,,,,2
479256,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DA0EBAB12,BA1J5JDMK5,OPEL,INSIGNIA SPORTS TOURER,M1,M1,1487,,139,,2829,1607,1610,Petrol,M,1490,121,,,,,,,1
479262,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DA0EBAB12,BA1K2ADLJ5,OPEL,INSIGNIA SPORTS TOURER,M1,M1,1522,,141,,2829,1607,1610,Petrol,M,1490,121,,,,,,,1
479268,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DA0EBAB12,BA1K5ADLK5,Opel,INSIGNIA SPORTS TOURER,M1,M1,1522,,141,,2829,1607,1610,Petrol,M,1490,121,,,,,,,10
479274,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DA0EBAB12,BA1K9JDMK5,OPEL,INSIGNIA SPORTS TOURER,M1,M1,1487,,139,,2829,1607,1610,Petrol,M,1490,121,,,,,,,1
479278,HU,GENERAL MOTORS,,OPEL,ADAM OPEL GMBH,Opel,e8*2007/46*0264*01,Z-B,DA0EBAB12,BA1L2ADLK5,OPEL,INSIGNIA SPORTS TOURER,M1,M1,1522,,141,,2829,1607,1610,Petrol,M,1490,121,,,,,,,1
